useruuid,admin2,distance_travelled,number_of_pois,radius_of_gyration,time_at_home,latitude,longitude,time_coverage,urban,poverty
2e774498d98ad7f15a9c296a050003b436c083cd52c5fd2a110638199bec6545,CIV.1.1_1,21.531,1,0.0,2820,5.33667,-4.10102,16995,1,8.0
2eabe37f1b9cb18eba6d2812588513421e8401639d15a1152bde3c598d668599,-1,7.827,0,-1.0,-1,,,93618,-1,-1.0
2f07757a820a9a104ca9051b79885cd76dbc6f84711cfe17c2c04fe02258af94,-1,1.877,0,-1.0,-1,,,25666,-1,-1.0
2f9adec4cbecc4bcedf2c0dd3c52d41e93d845fe00100ea9b378b2830946b522,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2fa12f8724df83cfd0f8612bc2eadad2e2681bb891c21d3575edcd138b6ec581,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2fd4d80cc33ce9da4c108b3cb0d6a0bb8bc5c7f3085a8e7b48698317a559667c,CIV.1.1_1,49.242,1,0.0,7747,5.24218,-3.903,54635,1,8.0
2ff1bf7cfdc08ebd0820e18fc5683d8e3b18b5442dc8e000b793bf826eec0f16,CIV.1.1_1,1.767,1,0.0,11502,5.30365,-3.94958,13213,1,8.0
3068477ec21a565d294e5cff356fa85a3d7c8f6aad6efbb646c36650ae7a3d7f,CIV.1.1_1,1.481,2,0.515,66450,5.36957,-3.94958,72679,1,8.0
30d7909e3dd0a60e5298c5039e9b49771fd9498ce312df00962a6d408fd5488f,-1,1.451,0,-1.0,-1,,,5283,-1,-1.0
3105a0b2a7756fe12a04db2b5adc7d4ec6fd275897f2191538c34d3a7c4cc459,CIV.1.1_1,29.74,2,4.31,16145,5.4079,-4.01571,65910,1,8.0
311b19f26cd54d4a89ef33e8f8e5ef7e2e9931b30c3f8ca235aea5a2e74d2a5d,CIV.1.1_1,6.045,1,0.0,11541,5.36407,-4.0155,15503,1,8.0
3223a365c07e822934c4ad5010b32e6875a4c3aa623cbfcd2e2604176d6c70e7,CIV.1.1_1,7.0,1,0.0,16489,5.43024,-4.08533,41936,0,8.0
32a98bffb2de511845e1751862a7308a2e4ad4e8423854420d8bf31f88625cb6,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
330f7695160ee4f8675cacc5e34dbb5fdb3f6e9b209a0838867aa860860a3ba9,CIV.7.1_1,0.237,1,0.0,9496,5.8976,-4.82222,9496,1,6.0
3325d74045f4698d5c6db549de332eb50396788bc4a65096d0e779224cb17f74,-1,0.03,0,-1.0,-1,,,253,-1,-1.0
333449875c0f6fbcfddc9683a396f9420cdb2c7c770a07e36cb87f5a31f62fb6,CIV.9.1_1,0.072,1,0.0,1684,6.89909,-6.4464,1684,1,7.0
337c95e2be41c5d1c4fa53c18379ae60cf2951aa9228782971b73a478c6f2a01,CIV.1.1_1,7.08,2,0.537,56015,5.38605,-3.99353,58704,1,8.0
349e5da388d30d6d06bd7179e64b82f1999b57bbcd4e1829a277784ecfa2b91c,-1,7.398,0,-1.0,-1,,,5647,-1,-1.0
34a417065eb4ce2f788059ec7adc5ae237698e14fcd7948f931b809d94115666,CIV.1.1_1,78.84,1,0.0,1081,5.42454,-4.01939,6348,1,8.0
3504ce2563d805b68d17d339758af60c384dbf7102d87a833e486638ba693e18,CIV.1.1_1,22.475,2,5.849,14009,5.25233,-3.88403,45112,1,8.0
35f8fac23e1dd8505c61e1dc8b11b2f4039480bb7f7a0271d3711b80b86b7a64,CIV.1.1_1,0.106,2,0.106,2276,5.24118,-3.89783,3955,1,8.0
36001e8cc2b094ee206f0e499e294fff432c698fa2c3edd85f63f7cdbd999d3f,CIV.1.1_1,15.655,1,0.0,68524,5.33112,-4.09241,76010,1,8.0
36325a99ee208a9e52b739de51ba5e4dcbe133aa445b9aacc6f17bebfd5356a9,-1,0.064,0,-1.0,-1,,,35359,-1,-1.0
363cd78cf671ac10bdfecde750f38987e740d856bc6d88316ccff666587e6b0c,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
36a47a4990e2b95c24ff98d6bcb6d96f0a16beb15112f689aa9d49c5946d81d8,-1,29.656,0,-1.0,-1,,,84457,-1,-1.0
36ce5f93bf9bb8a9f97c34e5ed1d4ff6ebbcce595852bfa3e77e577d743199ab,CIV.2.3_1,95.593,2,1.58,1378,4.75433,-6.64124,79112,1,7.0
37708ead3f44b18b5a322a1e2cbd09e90401fdba875b9e849f9ed54d53642867,CIV.1.1_1,0.35,1,-1.0,66860,5.39667,-3.98851,66860,1,8.0
3774602d9b3b60e334ea31a9263e94ec5ef415f5b7c4e5bc498eb812adcccd58,CIV.1.1_1,15.844,1,0.0,130893,5.35858,-3.98254,144303,1,8.0
37781f1cf803ed616740d566fb4178edd210f1984cacd640fc1fd487fd3c28e3,CIV.5.1_1,5.745,2,0.67,12700,6.14065,-5.94416,27379,1,7.0
3799ce9b3ad5e7383f0fcf4e8288e4a01560ea38141ed2db4709021d40a1e30f,CIV.2.3_1,1.486,1,0.0,7494,4.93156,-6.55857,17318,0,5.0
37d8b125f84635e8e2e9886d1ff2b9d76b0c6c187ab104a6458ffefd997fe034,CIV.1.1_1,6.781,2,0.864,14903,5.49591,-4.04846,49282,1,8.0
389d97c5bb06f322994253b790170b76f65623de1395b20e452464bfeda7746f,CIV.1.1_1,0.625,1,0.0,33238,5.37506,-3.96057,56617,1,8.0
38a163fb04e7f0678c4d1551a64492ab0b555c304758032af2c03435a63d044a,CIV.1.1_1,11.428,3,7.931,40751,5.2738,-3.99406,70333,1,8.0
38a24f259dd8ba701e3dca65db4bb1282418b46227671ef4ad97d5eabaa5ddd8,CIV.2.1_1,0.017,1,-1.0,10021,5.37727,-6.10605,10021,0,4.0
38c15b417a94cd4d6747175f3a17a3589ffbbdac1e2161ec79001c771496fde6,CIV.1.1_1,29.791,2,3.838,25691,5.36957,-4.00452,60151,1,8.0
396c248ab15c8273276cbcf433c56853cc663fb61ccfba8140dac234b822cb8c,CIV.1.1_1,0.812,1,0.0,41894,5.38855,-3.92574,50550,1,8.0
39b6738d4bc914594e2bb303b46837d715e1e71a5311aaa291271fd86c55d200,CIV.11.1_1,0.001,1,-1.0,43930,7.70819,-4.99856,43930,1,8.0
3a1403ffec64733900fed200dda07ecf2344c369ff16c09d333b7644d4dcce91,-1,0.054,0,-1.0,-1,,,632,-1,-1.0
3a6a987cbb9fe525b60fec32839c301f3d723e2bb59984516527c385c26f78ce,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
3a7d495e62ead6dbd2769789420e4248d6ab8b26e606f625ec3122e246f23174,CIV.2.3_1,4.459,2,2.762,48967,4.77081,-6.65222,62981,1,8.0
3af1fa53cd4bcc9e1793420805641081cfc29566b344b870393c90d9b7bc0d07,CIV.1.1_1,53.97,1,0.0,66566,5.39154,-3.98254,79056,1,8.0
3b0b656f755e320dc470a78b750e2e6013173d991557044b9cf4654498fc0f57,CIV.10.1_1,69.958,1,0.0,4309,9.82452,-6.22375,72357,1,6.0
3b15a7c42d3ec8e835bf31c380882f1b490c94af19d41eb8e9a2e561554890e5,CIV.1.1_1,0.155,1,0.0,78453,5.3476,-4.07043,78453,1,8.0
3b25335bc2f921dbc68506db587770ce6c846ed93b77e36480b01ad1a456c453,-1,26.364,0,-1.0,-1,,,90104,-1,-1.0
3b8f6b80f1f31e111dd2c2b692cac77f750ed071808cf71809bc585baf0414fc,CIV.1.1_1,4.29,2,0.062,18418,5.36569,-4.09552,119892,1,8.0
3bc10d6cdffc27e252a5bf2b859eb1c88f78dd563f74b92e2f67c8ed93569468,-1,0.059,0,-1.0,-1,,,123,-1,-1.0
3c01ed88cb4148ece097cbf6a002744ceb299cbb98ca97caa8fd9eb93e10f9ee,CIV.6.1_1,381.276,3,0.079,11101,6.55991,-5.00931,91787,1,7.0
3c2968f057e9cfb5e87d074be5f02d79e3beba4d0a3e4264ccf25fdda26d5326,CIV.1.1_1,0.563,2,0.044,35773,5.42027,-3.97917,79468,1,8.0
3c71fe7171c40e694659d13b0b5f1c5c36c0668471bb5de5cde6d6b0a5e5aa80,CIV.1.1_1,7.011,3,0.18,13814,5.33554,-4.10121,25675,1,8.0
3c8b144d16adfad7c2f221fe420af812e602eda1e761ede62ac034675f646f82,CIV.3.2_1,0.195,1,0.0,132613,5.21619,-3.76714,132613,1,8.0
3c95d085d904ea8e2c32f424cf347acfcc7159a78a47835cb5ecefe8190caa3f,CIV.6.1_1,0.025,1,-1.0,42636,6.48324,-4.9787,42636,0,5.0
3caa8fe61572bf2a74c667a9172f1ed1a1ba83d37ce44d8091bae343c54221a6,CIV.1.1_1,5.347,3,1.772,51229,5.38129,-3.9668,61076,1,8.0
3d6f8b7842b6bc587341504c3d2287d3757e40fe3dc5fd41154b0c6407470b40,-1,40.809,0,-1.0,-1,,,38837,-1,-1.0
3d827813746a066fb1535d342bbd16f091e4d2a026bea168b694f1cabde7a73e,CIV.1.1_1,14.611,1,0.0,71621,5.3476,-3.94958,75237,1,8.0
3d9ec0ad14dc79a64454446d0482eb662157c83e7037082ac581dc0d45248f75,CIV.3.1_1,1.36,1,0.0,37299,6.72829,-3.4977,55071,1,7.0
3de302e74d7321868882e37e085bb6464771b3e9231fa2de573d60356b4bd4cf,-1,0.101,0,-1.0,-1,,,1277,-1,-1.0
3e7ba5bdeb140a664b351728d137ce4d3b6fcbb7cc5aa65317e16d602ff6a251,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
3e8cfdf423c665157008dec6b3814f09bd1ab59e0a8de0a296e693aba4f1c2c3,CIV.1.1_1,0.553,1,0.0,13480,5.3592,-3.8748,13480,0,8.0
3e9632778b5576709cc2d5406409c0f8b785ae5e7609f1fdfd85e5c676dcc0a1,CIV.1.1_1,155.261,2,3.222,34682,5.35309,-3.97156,62509,1,8.0
3ec5a1e7e8245be826ccaabebec19fff7a24a10749aa4ffb09a37a177d6959c6,CIV.11.1_1,12.386,1,0.0,34094,7.69318,-5.02625,34497,1,8.0
3f77367d1f2ccd05192666d1a5dc5c64e2a33d56bcbeab24004194e2193c80e4,CIV.1.1_1,77.595,3,5.882,9661,5.30446,-3.96622,29143,1,8.0
3f82b8cf2a9f77ccee4cf88c8e4f905fef9f6d556bd8cfb195b0aa309974c178,CIV.1.1_1,24.177,1,0.0,970,5.32655,-3.93756,10719,1,8.0
3fa46c74a82fc698c3e2a4e41705caf7aadcbb56b39915f22084638d5ea78395,-1,0.768,0,-1.0,-1,,,418,-1,-1.0
3fc7f883561c1b44cddfbf9fddd18acd3ea0c992d883f3e8a10fea77fe6d92c6,-1,0.465,0,-1.0,-1,,,45573,-1,-1.0
4024024f1fd75b6173fbd826f7d35edf4976cbfae336af9256d4a505cd065e35,-1,0.342,0,-1.0,-1,,,39297,-1,-1.0
4097fba3b68c4d1830f6e6db5a64d80a485183a4afe0343ff3152a6217de566d,-1,2.673,0,-1.0,-1,,,4958,-1,-1.0
40b1776c96dfd3777f0f64b94a1fa1f87fb6ef9f3d1a0d57a8da774d4395d3db,CIV.3.1_1,1.112,2,0.556,72219,6.73187,-3.48816,74296,1,7.0
40c29d37c05e71cb998dcec2c280fe5a4659111a92c868e7249dc54d8a86ae62,CIV.1.1_1,0.0,1,-1.0,92973,5.43549,-3.99353,92973,1,8.0
4110dc7374299426f222416c373fb243bdae9a9580d3530f59a9f3dbfd678081,CIV.3.2_1,4.942,1,0.0,43831,5.29325,-3.60156,43831,0,7.0
411a9becbadba39bb1e578ac8d5355f8a166afd40dcf5afb04e9f1e5d628d90d,CIV.1.1_1,1.842,1,0.0,979,5.36766,-4.00359,18546,1,8.0
414e99f1573afa280d53223401aab499acb545d370b655950ed123e9d2146ba5,CIV.1.1_1,34.413,2,2.935,56197,5.37506,-4.0155,80760,1,8.0
41b79065d9c239454f51f740fc405340d28b0a50df4ffe481942afa0e53bfce6,CIV.1.1_1,31.801,1,0.0,39220,5.49591,-4.04846,59569,1,8.0
426914e07af291d7b388fc8db3de95fe70f231772c032ae90fafd2da96dcbcea,CIV.1.1_1,72.473,3,11.049,31386,5.45197,-4.04846,71633,1,8.0
441d462e2ee2999fddd6f9b559abbab309f7f9ae6045dbdea0ec1eaca8e486fb,CIV.1.1_1,77.183,1,0.0,38838,5.29258,-3.97186,48200,1,8.0
4466c1149e88266a66c78dbab531e062c4d62a764086c94d0d3a38c363283d1a,CIV.1.1_1,6.563,1,0.0,174621,5.27618,-3.97156,178260,1,8.0
44ad99a7bbcdad59ada6fb806e3af8ace1830abbc31669256aaadb037699da1a,CIV.4.1_1,0.153,1,0.0,2951,10.40498,-7.4794,3107,0,5.0
451d3ff18749e5a87109fed7ca14c6cdb1e0f63b5b4beac9226fda15e21c8f85,CIV.1.1_1,4.255,1,0.0,9315,5.44167,-3.986,46901,1,8.0
45df887fdcffc8a7d842e3aff988b74284464f3b1874b82b2ebee07132e690ef,CIV.1.1_1,176.679,1,0.0,12151,5.24973,-3.90815,45340,1,8.0
45e4a80412317e513980b49b90d359cac2c94063871f8ab5990dcbf46d1a4272,CIV.1.1_1,37.493,5,0.58,9618,5.35453,-4.02995,65365,1,8.0
45f021bde6808071e0c48e150815d6463ee1e93a1e985c0cd64594b887ad33ef,CIV.1.1_1,60.795,2,0.285,23135,5.35309,-3.92761,93985,1,8.0
466e0e46a4a3fdfaa584f7540b7757f1b154eaa3784778644f808c21b35ab59d,CIV.1.1_1,0.0,1,0.0,9039,5.37506,-3.97156,9039,1,8.0
478eb8c3d56a5acf20061f96f31766e483cb15fd17da4f2a697ef70d3f4bbb9e,CIV.1.1_1,2.153,1,0.0,1220,5.35835,-4.05991,30575,1,8.0
486353a478dd3be1786a03e5db583074f996eddcb00ce43034a61e5917fc4f5f,CIV.1.1_1,0.756,1,0.0,3776,5.33571,-4.08925,3776,1,8.0
48df76a8aad43dc87643922c7b9f9951bee2ddbbf8684c40e42942ca8e5142e3,CIV.1.1_1,0.0,1,-1.0,86768,5.3476,-3.91663,86768,1,8.0
48e2111a811032719ff758ad2118f9638baab78efb467d1c8e748e682bd09715,CIV.3.2_1,66.243,1,0.0,73103,5.15338,-3.43049,78295,0,6.0
48ee93609b563cd867c025f2038404f50d1cf0b19f774a30b10e0a1e0adc27e0,-1,1.547,0,-1.0,-1,,,2095,-1,-1.0
4919b41867da0ee33f42e88eaaac64ca06d698e7a025ce77670583612a93e87d,-1,18.66,0,-1.0,-1,,,58164,-1,-1.0
493aff8f50cc572522bc566254942cff61eba46f30418feab8ba65bd30bac723,CIV.1.1_1,26.896,2,3.017,41152,5.30539,-3.99757,138643,1,8.0
494697efc551b39a93ef41399a8abf3ed69aafc7388ae53a69074175a0ae6fa7,CIV.1.1_1,7.445,1,0.0,9715,5.31464,-4.03748,17364,1,8.0
49d01ef56cd2c274440600eff8e8ea4ad373ca5cbea468d378cfcd82187339f3,CIV.5.2_1,0.123,1,0.0,25538,5.81681,-5.34936,26289,1,7.0
49ee6b06d5c247d6573b3568af908f5aa999240ee1dd1dbd6418d72bbfb45742,CIV.1.1_1,0.0,1,-1.0,1957,5.36957,-3.92761,1957,1,8.0
4a263cfa7d34947f2a62c6b149f6ecd0b1e01f30288b3526ed91f8542d9c931b,CIV.1.1_1,8.636,3,0.425,59120,5.30365,-4.0155,72754,1,8.0
4a5574ceaeaadd6ae484ab6e5ec70fda240eb03c0070c829a663876fc78ead6a,CIV.1.1_1,11.803,2,3.147,34174,5.31217,-3.94672,70571,1,8.0
4b0279385463b2a0483c693fa62e024d8d6b4187e7ba48666bb07a9a2f043c89,CIV.1.1_1,74.197,1,0.0,22982,5.35005,-4.14834,69574,1,8.0
4b3a034fbefcc8aee98499c4ea11569e3eb2307432b9a022353cf20f855bb96b,CIV.1.1_1,15.908,1,0.0,7709,5.47216,-4.15221,8091,0,7.0
4b4a291ad1b0a32337d3b64f2d3dd2f25ff4ea16a94c20047c914f95a78e07d0,CIV.1.1_1,0.75,1,0.0,52650,5.3476,-4.09241,55461,1,8.0
4bcd8c649220da5fae173e498e51fe1e12f5293b39fb07a5199844137c601799,CIV.1.1_1,43.492,1,0.0,2080,5.34926,-4.07437,7926,1,8.0
4c8a67abaa900468a37591873ef4d1f53e35a1217a2c73fdc9fb6a415c064510,CIV.3.2_1,6.662,1,0.0,4190,5.2203,-3.75283,9437,1,8.0
4ce2f86f1eeba534c8d5bd4f1d52f72e084ce2c1cbc60b22a2bffaf5864db6f9,-1,39.603,0,-1.0,-1,,,10760,-1,-1.0
4cfc181f03469679d5290d7f949f22146a070b64c91ade2c129ed86c4bef52c0,CIV.1.1_1,46.855,3,5.984,167803,5.3767,-3.9497,296815,1,8.0
4d088f54f0ef2f7017faa8b6cc8f5f3da60510570e318bc067cfbcc7890c81ce,CIV.1.1_1,0.0,1,-1.0,74137,5.33661,-4.13635,74137,1,8.0
4d0e64fbf0fe3d15d973837d901c89b609b6a47fea89d9a7c7ec8fd3a3538c4b,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
4d93237a78547c45942613cbca935b0252ef401662d7ae5ce3b11124ccb0e028,-1,0.152,0,-1.0,-1,,,339,-1,-1.0
4d998e6ba03067ae5da236f2a276434540c80d0a1244d9737cd18318649a5158,CIV.1.1_1,0.0,1,-1.0,12311,5.40117,-3.98546,12311,1,8.0
4e3ba59a3559786987a6a3be79c79f6b52265f78b75bec2090c003035f0cc3b7,-1,0.571,0,-1.0,-1,,,37926,-1,-1.0
4e3c1fc88e447991bb6a7140a93cab6bedddaaf945896bbf9a64eb1ae85c8670,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
4e86c8f2e037376af88d6628e5fdb4aaa1c2bc2dc25ba4f30edd024000308540,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
4e89498089bb31f4e637259597bafef733ae7273f9b009c094989589a4468823,CIV.1.1_1,0.0,1,-1.0,610,5.36382,-3.87462,610,0,8.0
4f753aa65be1f58fd94cefeb93ae75471cd4c3b6d0d0d40c3e3afe3e7c6c7643,-1,9.247,0,-1.0,-1,,,62823,-1,-1.0
4fd2c163091fec051895a4effbb205488264af1d69210c7c46bbe1619d6dc10c,-1,27.234,0,-1.0,-1,,,3496,-1,-1.0
503fcb0c376cc6ccebab32e4a1af875e74147ad5d7311a1f69bf7c11838f1716,CIV.1.1_1,20.204,3,1.667,89942,5.33112,-4.04846,124171,1,8.0
5052ef62aa92389f69949aa0ea51fef5b242ae3729d3cb31ca4d6fca977a3638,-1,0.185,0,-1.0,-1,,,624,-1,-1.0
508741dc2abc9fa3e433e5499a48a35d509cedd4752c8330782649324ebef078,CIV.1.1_1,1.326,1,0.0,30341,5.39703,-4.00452,51700,1,8.0
509b64dd5adf00696541d06f4029e2c2299531499d8b7090a6d54f42b86343bd,CIV.1.1_1,4.197,1,0.0,19663,5.34256,-3.98047,33206,1,8.0
50bf231566d079a0a557ea4b12aa92aadf28c35f9ac028bcfe7219194aa51493,CIV.1.1_1,62.535,4,26.056,3672,5.38535,-3.99484,25824,1,8.0
518bafafb47f4528c3e0f41de2e68c314dba8abfa0072bad64744f5cf70f3daa,CIV.1.1_1,34.071,2,1.892,3170,5.34957,-3.95002,68978,1,8.0
51bb7f94fcf1895031c6040adf2d135846be99f6a9712160f1475c2f6fb621ad,-1,8.122,0,-1.0,-1,,,14835,-1,-1.0
51e22a4da50abda6f8f85a8c30485c79e4d19e2a6bb4b762c1c5d792f5b6cec2,CIV.1.1_1,8.587,1,0.0,47983,5.39703,-4.00452,51688,1,8.0
51e2d7ad699f79b0c1c15b437d1cc2fbedac07c13516aa282e0169464b7943fd,CIV.1.1_1,7.567,2,4.484,44203,5.38055,-4.00452,49710,1,8.0
527c6d7fee8e47577a51b5240dea16cf461bd000f40657fc4feac8ad5815f47b,CIV.3.2_1,237.291,1,0.0,1276,5.21428,-3.78226,79639,1,8.0
52ef87f92bf8923f4ae501db55ebc0c67dd93f8241251dd7c014c51110370356,CIV.1.1_1,72.205,3,32.214,2995,5.28862,-3.96884,17856,1,8.0
5372004d586ad8f199ab3092ba5e7a5163055290909b0356361f9dc060dc9016,-1,0.32,0,-1.0,-1,,,3720,-1,-1.0
539d2c0892e6f44a2eded574ccfe4278f5736d5550e4a47e63034416a798b193,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
53a622ada3db11b0940e9787f44d1d01de4d9184657575c2686dddc6619ae660,-1,4.615,0,-1.0,-1,,,9217,-1,-1.0
545fd9476a676fc0103fe1592e480658e1b003135f4871b7e6273d54bc34eb55,CIV.1.1_1,0.0,1,-1.0,45479,5.33661,-3.9386,45479,1,8.0
5462fb2c2634e5f74d5b169ce2560b0e93ba158641621043beaac7b224ccc11a,-1,0.675,0,-1.0,-1,,,8221,-1,-1.0
5469f029a52a996dfa63718ed2986a07932dce2099c20e18ce0942d5d3c1faf3,CIV.1.1_1,0.0,1,-1.0,56417,5.37506,-3.90564,56417,0,8.0
54b11c98f3a452b1f72ae39885b0c84c58f1915eb996fffa762d71cf2c4908e5,CIV.1.1_1,36.337,2,3.105,10245,5.35858,-4.02649,29297,1,8.0
5594eb6bb1b53875c7bbc618b155c8ee7477b3a303e1ecee490e6b4deb9dfd06,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
559d532d330cdd5f4410b93ebeefa158fe7d9cc94c5f498fec21cb86b7f7ba22,CIV.1.1_1,46.713,1,0.0,41249,5.38605,-3.97156,57028,1,8.0
565acda9b05d07ff7dce9db42a73ef718391ec363dac089e9b3b46964859ed14,CIV.1.1_1,5.118,2,1.561,54170,5.30914,-3.98254,58337,1,8.0
56885edba64b5313c80c03d0d921cff4eb8c3922d0ca5fbd99ff007362a48022,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
5707ea81d3d371ea1317bdfd9f8eca490707d64e6460695c8838fcef9f202d6e,CIV.1.1_1,8.465,1,0.0,734,5.42398,-4.02788,51476,1,8.0
57460d3cb7000111c91cbc83a7779316e6d954e890d75e71ba1f28010da17721,CIV.1.1_1,0.339,1,0.0,178312,5.32934,-4.07988,178312,1,8.0
577b38b6889477935614a364e1715138761131888f8be432b3ef5045fc8f10dd,-1,0.353,0,-1.0,-1,,,6278,-1,-1.0
579d7d541685a124896ea515f90200417777766d4ac7ff2fad6ec8fa71686720,CIV.1.1_1,33.023,1,0.0,3387,5.30971,-4.086,11656,1,8.0
57e4aa541e67e4f0e09247beefd2650f25267434cab27e8b516bec3ba973f3c5,CIV.1.1_1,6.946,2,2.148,27130,5.25619,-3.96999,72479,1,8.0
58481fd7272b86c70f86f6abafcad8557dbfd919db8cce24fafcab9f43cb7788,CIV.1.1_1,2.432,1,0.0,15079,5.34869,-4.02704,59764,1,8.0
5869fd80cbe936fad9430f6ecf59ad6bc624c82e1f7f469993b47c4bf56e364d,CIV.2.2_1,0.0,1,-1.0,57271,5.79144,-6.60946,57271,0,8.0
5909a590131fe45e6e9c328e112b5b2dd78e96119f70f02847f82adac54de118,CIV.1.1_1,14.719,1,0.0,67932,5.40802,-3.98254,72544,1,8.0
59428f8ce8b351f4d535b3a9b8dd3b0b24166d574e16f9177b6cd97a6e5e442d,CIV.1.1_1,43.64,1,0.0,35779,5.38656,-3.95765,45179,1,8.0
5977a7078277d02c9dece08f2a51ff100b48764979bce92d985204d36eb50b0f,CIV.1.1_1,0.0,1,-1.0,65262,5.3476,-4.05945,65262,1,8.0
59a13db185f1806ebb1e238ab171abfcc9a970c03edc21e197035891e8129c01,CIV.7.3_1,3.407,2,0.252,44817,5.80902,-3.94958,54826,1,6.0
59c0a889ec3d71025120b9f667e81a88ecb9dfbbd330bec841d5c1a59b472046,-1,0.568,0,-1.0,-1,,,4801,-1,-1.0
5a28b6e24b4d382b9ac4567264ecf7980ed42e1d7e620ea5baa63a1fa6cc16c9,CIV.1.1_1,1.191,1,0.0,72276,5.3476,-3.96057,72276,1,8.0
5a84af94427dda284e998df05c0c8643a57824fb9e7c816f9abb61289d6e2d28,CIV.1.1_1,0.563,1,0.0,74122,5.42999,-3.96057,77489,0,8.0
5b20219fb9a6bce01efca1b43582f818a5b59fafb4052e2975b4ab0b17b94a1a,-1,5.407,0,-1.0,-1,,,24933,-1,-1.0
5b5b3abd2eb42d55003abc3f922ccb649601f77ba0bdd54cd75984d42f6b7493,CIV.1.1_1,33.07,2,5.792,16534,5.33428,-3.99616,73827,1,8.0
5b5e8c9b428c7969e13108f8311b285970ede93f6d818fac9ee5b9abe6ffea2c,CIV.5.1_1,2.11,1,0.0,33926,6.38528,-5.41307,70029,1,6.0
5b98dea9d3d68990a03dd669f705065e0d857430fa54f8fdabcb4e94eb85ca13,CIV.1.1_1,0.0,1,-1.0,72652,5.35858,-3.96057,72652,1,8.0
5bac5f1c715b3365c2470a9c5ea1e896f98ddd70586d241055a973f801ea48c9,CIV.1.1_1,9.187,2,0.063,37185,5.35278,-4.07186,128306,1,8.0
5bc9f8554cdb36fb6f9a9db493ead114f7e16c16e9f28bd8f740519e0b55610d,CIV.1.1_1,42.009,3,5.605,113232,5.33133,-3.92373,172748,1,8.0
5c5de822f1a50e745ea8b4a1c0a3f23cca5a6a95fd7d812b0785e708553870b6,CIV.1.1_1,1.279,1,0.0,47895,5.36407,-3.9386,48352,1,8.0
5c60993f1a80e6aa10cd54ebd452394651dd7171c673dee57537731dad97eb0b,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
5c6387e7c8c36b3b0cd7b402ba71d04a957c8960df286519cf4f12dbf1feb1d3,CIV.1.1_1,0.0,1,-1.0,63012,5.3476,-3.98254,63012,1,8.0
5cc41ecfdeabd96fd409fc511744ded2cf31a3535037e81c60887f22f9112d59,-1,4.568,0,-1.0,-1,,,85149,-1,-1.0
5cec772d88aaaae7e7c15adb36b754c84a925b16b580010fc69d9e186e5a34a3,CIV.1.1_1,1.019,1,0.0,70982,5.30914,-3.99353,75095,1,8.0
5d6f1d9bd7a5347b4e00a81119efba5bfb449ce77719c3dc8997318c8060ec4d,CIV.1.1_1,1.125,1,0.0,722,5.37576,-3.93051,18299,1,8.0
5d9ccdbbbe8cc05705f69b53388838a46b990e1c69f98d35e74d3784f2ccae67,-1,21.797,0,-1.0,-1,,,19614,-1,-1.0
5da5c49dc93943d394e704c7dffbee6cc64ef1483387ae1ec972b6aa119c6822,CIV.11.1_1,22.692,2,0.202,3285,7.68682,-5.02316,16847,1,8.0
5de4ab0aa2485e23f5cbcf9a6dc33409249e745ad9656e1a3e53afcac164db14,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
5defa7743dfbcea438e6ad702186b438f2d45965fc9091d4f8f400fb0b174175,-1,3.804,0,-1.0,-1,,,1287,-1,-1.0
5dff6667aa9b78e71a5d6e4177601b5cfa07ae0263e72eddd614d2930b6c9277,-1,6.592,0,-1.0,-1,,,74296,-1,-1.0
5e3dcd505454db55bf2dff2d555f6b527e05c953382202de591e6d282cedb342,CIV.1.1_1,2.215,1,0.0,48346,5.32649,-4.10883,65623,1,8.0
5e8c3f6b4bc63cf5389329cf62c47ffc78bc951938e78d637726acd0aa963e21,CIV.1.1_1,11.664,1,0.0,73432,5.41406,-3.97703,82914,1,8.0
5e94d5f2e6d83fad7f06598546716348ab23f0eff8a4b9ff77218062a97f5ebd,CIV.1.1_1,21.13,2,1.351,59760,5.42999,-3.99353,82714,1,8.0
5ea2d912cdcbbe624f08cdea5925d50d3c60ad8910835c92af0c260ca9f08297,CIV.1.1_1,7.589,3,1.259,36967,5.31007,-3.96773,51208,1,8.0
5ec11bbfeb8fed482b61c02c07b72bc37d30cfe110d627790666cfeac56cb83a,CIV.1.1_1,17.335,1,0.0,16220,5.38562,-3.95567,34551,1,8.0
5f263bf9164e170cc6b1f94ca4b45ac14fe189cce97e948a91312df4932a6f25,CIV.3.1_1,28.919,1,0.0,80013,6.64415,-3.35596,83897,0,5.0
