useruuid,admin2,distance_travelled,number_of_pois,radius_of_gyration,time_at_home,latitude,longitude,time_coverage,urban,poverty
0b47a144fff1931fadb76b81e0d53e5bcac0ab9fc6b65e9dd81ccd16cc9af4f5,CIV.1.1_1,0.0,1,-1.0,38729,5.37506,-3.97156,38729,1,8.0
0b57f83ff7d365181824261081795f3bbd14a913ed4839843813efe809123d0d,CIV.1.1_1,29.304,2,9.418,83142,5.44379,-4.02134,132913,1,8.0
0bc7daf4dd0fdaf295f445c8d34176da2b910a83807e57b8339aa1efff68f55b,CIV.11.1_1,901.113,4,3.636,28600,7.72891,-5.01182,64288,1,7.0
0be702def5d555dbee24b192b7a960c4418898568021f33df955d4d92ce89aac,CIV.11.1_1,2.041,1,0.0,7829,7.67672,-5.04819,17205,1,8.0
0c468acc8f679d80a582b39628518af08a58782fa03e9c4799fba6b9efda5779,CIV.3.2_1,278.838,1,0.0,44798,5.21268,-3.77563,216589,1,8.0
0cda8d8f7081274602d51e6eb87420d2c093d18b91213927637b41ac44cbb178,CIV.1.1_1,6.651,1,0.0,33061,5.28717,-4.00452,162586,1,8.0
0d1615ba5dd1aa12480a29ff288c11fb7c569a65ca72ce22feaa5a1d3901fad1,CIV.1.1_1,24.432,1,0.0,3143,5.38507,-3.99694,5070,1,8.0
0d547d8f9ed8e7699e282f4f9c656ea4a004496bc8db9e884390d2df95f3e75c,CIV.5.2_1,0.0,1,-1.0,7846,5.83099,-5.36682,7846,1,7.0
0de010d83c75cd6fd391b553c13ed871bd55cc03b42765030537e8acfea5bffe,CIV.1.1_1,8.973,3,1.059,5576,5.35272,-3.97821,69245,1,8.0
0df3e15c7d6984467f3c7453d750c5d61b9406642833fe0f4f0f9769e9cf896b,CIV.1.1_1,45.703,1,0.0,7211,5.26056,-3.96397,52078,1,8.0
0e523a5cf6c65b98ecd179574deaf0f8e04ef2d0953dae7c700ffc1fa92cf306,CIV.1.1_1,53.948,3,2.48,7859,5.32117,-4.05611,72585,1,8.0
0e5b41477ac94a98a5e964eb897508f3e0f8088108fa4de652ec849835979dfe,CIV.11.1_1,0.0,1,0.0,3669,7.68761,-5.02876,3669,1,8.0
0f62eaabb03c52ef01d62fe58caa9a69aff04fa020924ed4bcdb35e74c7d17b0,CIV.1.1_1,0.766,2,0.146,12341,5.32562,-3.96057,18039,1,8.0
0f84b672009bd9ae7bf4f1e4d3aef157d4696aee03afaa0f55a2acb2a9053acd,CIV.13.1_1,291.828,1,0.0,2819,6.84871,-5.29226,72427,0,7.0
1028057108c3a51ae6c37d1fdccad341fb2e3e438f6f4fb3bf6c3a1bd91970e3,CIV.14.2_1,4.124,1,0.0,4449,8.05144,-2.8102,88652,1,7.0
1028cedeacfd38d350b9f53eb28b25d48cec170acbb18e559f4d9854dcb2bb84,CIV.11.1_1,5.995,1,0.0,21174,7.71509,-4.99954,60830,1,7.0
10e15d26dad08852b5231e86e70c1795797ca18db865b4225c966eb2c7168f77,-1,1.441,0,-1.0,-1,,,5530,-1,-1.0
114e27945cde5ccc6d081c9b81e767307eebf178977c1d27ae727de92557b8bc,CIV.1.1_1,471.916,2,5.681,9973,5.3476,-4.09241,66493,1,8.0
120b77cad108e2781f94e6f466931cf9a52bf816167ab4b517f472c7af65a1b8,CIV.1.1_1,4.094,2,1.171,2458,5.28396,-3.96017,6047,1,8.0
128f9067919a39bfcb0db65d41be803c093da0f3293d2795c8857a5309cb536e,CIV.13.1_1,6.045,1,0.0,3104,6.80128,-5.2722,33550,1,8.0
12986961efbe1d33b4e713cbe21c1a4f694e33f21af90e47c5510b6c4db8db43,-1,30.923,0,-1.0,-1,,,75383,-1,-1.0
12d5f08ad78268dafbb12c399b6c438af10133066ddefc60483bc4dfcac0e770,CIV.1.1_1,2.72,1,0.0,616,5.30113,-4.00298,21504,1,8.0
1339b2737b0db9f4cc65d973de6f9c5c4e216e95014446ca2e49c780a5e817e5,CIV.1.1_1,3.079,1,0.0,105304,5.35858,-3.97156,105910,1,8.0
13841cca282b548b0248b1a7a5b70fa027483be90bbdb9924e464d39fe5f278f,CIV.1.1_1,2.662,1,0.0,31771,5.36407,-4.08142,62356,1,8.0
138ba73530be1a67123ced93caf5a4412ebb46fa4ac13196df82abb01635b2f5,-1,45.139,0,-1.0,-1,,,27668,-1,-1.0
13cb91737417435bdd9211b1d89709f99f56d55ef1650f5caa6c54779124fd93,CIV.1.1_1,18.597,3,5.165,50853,5.39154,-3.99353,58066,1,8.0
1409cb91c17d0e581dc8c32d41ea40f55acec20c0b0b221ca970d8ad93ba88fe,-1,7.256,0,-1.0,-1,,,2949,-1,-1.0
1421949b07cb7feec82d9da98bb2dd4dec92a08d122bf7086bb544724f0b9a57,-1,0.054,0,-1.0,-1,,,7788,-1,-1.0
14b2d1d47e04912ab74cf0c5b102976cfc78b7a423efd64677d1b84fa766eb25,CIV.1.1_1,0.317,1,-1.0,60080,5.29872,-3.9673,60080,1,8.0
14cc02df34b796159b400e598ea328cbe79b47beadcc5e876fc75b64cc0c4b92,CIV.8.2_1,0.565,1,0.0,4383,7.01295,-7.49137,39209,1,6.0
1559d7f66e30534af7b768866e22bbc64d6008ca087c460d8e0d5bd411bc23ed,CIV.1.1_1,4.734,2,0.21,46582,5.28717,-3.96057,58133,1,8.0
15992703add3474b83719823d4c9a0a91f099d129580c4d1c239bb0a1f4e9c85,CIV.1.1_1,17.645,1,0.0,58491,5.37683,-3.96991,67547,1,8.0
15afbb2fe2a9d71eb13b63c6f7415601e6592830ce9c37a9868ea7b9a97beb41,CIV.8.2_1,0.0,1,-1.0,61258,6.74286,-7.34436,61258,1,7.0
1629875e9e938a040e9bc73ac257adfc03dd0038415dc068f7dc5dfa9764e53f,CIV.3.1_1,0.0,1,-1.0,15424,6.72089,-3.49915,15424,1,7.0
16e198897272383f54fb57632b3a952001b3ffe6eba57f54bfced8480f520ad1,-1,126.679,0,-1.0,-1,,,72910,-1,-1.0
17213baca90e7b56a33d010c804d6b07b308b66141a0042c32feb9ea3fc31a45,CIV.13.1_1,0.206,1,-1.0,6137,6.81117,-5.23319,6137,1,7.0
1892ec0c2b4ec7db5ecdfb7878b2a2c22b2928b760329d22d0905edfb767cf10,CIV.1.1_1,0.0,1,-1.0,65350,5.36957,-3.96057,65350,1,8.0
1970ba1123bcdaf9fd1aed915887b3d48ed033283e6100cc562558837667f7ce,CIV.1.1_1,13.782,2,1.219,13770,5.29816,-3.99353,69719,1,8.0
1ab02e3559c3f64886697383c8fb6da9a59e7f9b3a43ab7d75388055def24e31,CIV.10.2_1,9.912,3,1.501,3874,9.46738,-5.61056,59787,1,8.0
1ab98f139206a11d628561caf6e1e6e933518c41106e2dedaf95e25d2fab27ad,CIV.1.1_1,70.387,1,0.0,70220,5.33661,-4.08142,78785,1,8.0
1acc20d77c873d6f79b74cf736e537f7121fe0f9c80cb526937b2b9faa2baa0c,-1,6.0,0,-1.0,-1,,,65187,-1,-1.0
1b352d49c6a10469fd8fa82a4edbdbb6779f26fada72702c06594391541b7c22,CIV.1.1_1,10.493,2,2.612,9880,5.36283,-3.97742,16223,1,8.0
1b543fddcb24bdf23e5f1d1eb78153667385e915eea3e6796ad3081d536cd477,-1,22.731,0,-1.0,-1,,,50878,-1,-1.0
1ba64493484a57beeb338325dc5988dbdf8e0e228a10fe466b4fc5d05960612d,CIV.1.1_1,0.0,1,-1.0,64686,5.36407,-3.99353,64686,1,8.0
1c306e270735990176361fdb0ce2ced461190fc08e16b12d9eafc104e178407a,CIV.1.1_1,2.735,1,0.0,9078,5.38055,-3.96057,23335,1,8.0
1c3c9ee55c23df5724c839ac586bffca567be6f832268ee46978074fb36e05ce,CIV.1.1_1,0.199,1,0.0,7245,5.39801,-3.98188,50323,1,8.0
1c69f37d0943f5b457933ea1b96fb642e4bb1eb7b51b2f513894c5b10e27c0d8,CIV.1.1_1,6.416,3,2.837,34342,5.29266,-3.96057,68687,1,8.0
1c8891802773b8c6751c35afb0d5fd2463c61c1aa2fc6ab45224f21ebb691489,CIV.6.2_1,0.0,1,-1.0,73297,7.29465,-4.01204,73297,1,6.0
1d0c3aa6ccddcc9522be6c823a5cdb7c6518fab3f87506b0f04eeca3a44beb57,-1,15.41,0,-1.0,-1,,,100349,-1,-1.0
1d707487bb99c0e36bf3ae01b691b29a9012c2b1183100119426c0fd109cbab4,CIV.1.1_1,4.422,2,0.531,83055,5.46844,-4.05945,86193,1,8.0
1da293a3423c7e3ccfb6a404895c9892370735d7dcbfce25ca70e8d03eab31f0,CIV.1.1_1,40.757,1,0.0,51455,5.35207,-3.99258,156756,1,8.0
1dcd2dcee2cb1144b921594a1f6fce3eda5137e83ddcf3cd81ee083e397c2ec9,CIV.1.1_1,0.848,1,0.0,50379,5.40687,-3.97995,51402,1,8.0
1e3bc8acfbe36a62c9819859d784d586bdec39b97c1afec24524cb0ca0ea235c,CIV.1.1_1,14.854,2,3.983,27591,5.36957,-3.94958,47340,1,8.0
1eb2ff4aa67f615ff8ffbcf2b50c054aac2fa98aeeff599ef3e34ae94255f5db,CIV.1.1_1,20.16,2,1.035,13940,5.28101,-3.96891,102745,1,8.0
1eb35a4aa073051b3ee7895ee315e96fb75746de0a6121e99cfaafb36b4e0efe,-1,0.978,0,-1.0,-1,,,39555,-1,-1.0
1f248029380c94f79ce645fe5edde7b3c6f23fee5e39842c1cb5794feb2f629c,CIV.7.3_1,2.119,1,0.0,22809,6.18478,-3.64394,34100,1,7.0
208b4aa35d39d276f674b9b91b2c06c9826822473a1eb76309b71b0c0841b1c2,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
20b2e72c996a052a33f635edf3c84eaf2286342727eb208fd329894ff0d7b915,CIV.1.1_1,63.995,3,2.388,13972,5.33112,-4.09241,70086,1,8.0
2109a15096ba53889388c89442cb5b4906a73d18862a12b195f107ba616cb08c,CIV.1.1_1,0.0,1,-1.0,22369,5.29266,-3.97156,22369,1,8.0
21bd1bb9d1043bb4f8c0028e21c7582e82e1676ed7eeb196b0401ad52ece9b35,CIV.1.1_1,90.05,3,7.652,23167,5.25429,-3.89981,129540,1,8.0
220f3b31fe65fcc4c078b51e61c1f4abdb45f4816708af433c36b788f5ca37e4,CIV.1.1_1,0.066,1,-1.0,51968,5.32906,-4.0765,51968,1,8.0
2292874c42ac287b9c50e450bd27576b97e50ada967557cc955b65bc0eeb23ef,CIV.1.1_1,0.962,1,0.0,78147,5.44647,-4.02649,78933,1,8.0
22a8c823c9f78347bd89763fe4f383fea904ce1ce7927ef5f0c3e24299b62d71,CIV.1.1_1,0.0,1,-1.0,33366,5.33661,-4.09241,33366,1,8.0
22cb11e7b174919eb60179f8d8e89d5c2f91b96d7fceebf10e80b184435ce489,CIV.1.1_1,34.411,2,6.629,5217,5.32013,-4.05945,23232,1,8.0
23a1e07b66a24768278169d6cc87b71528b2ee55344292f23a283ff26ba1cd40,CIV.1.1_1,2.113,1,0.0,66291,5.3476,-4.0155,72231,1,8.0
23c167fdab146a9a9e903ee85968cad112a54d731243007ae268d2d7b35bf835,CIV.1.1_1,42.014,2,3.105,37181,5.38055,-4.00452,69663,1,8.0
23e4d7d06fe08c8c75e2d2183413ba9dff9e3c1d312edb7ff40f660a114f36f1,CIV.1.1_1,97.528,2,4.1,17667,5.36519,-3.96159,74195,1,8.0
2424bd63448af9cb08a9b22d5bbdff989af7094459bc86e493cdf9f94cb37f38,-1,20.571,0,-1.0,-1,,,22644,-1,-1.0
24434b3609fb858999533a9f9f21dc51b1cb23b1014f3243261f15b2336305c4,CIV.11.2_1,14.218,2,1.241,3314,8.12248,-5.10345,101990,1,7.0
24c9e48a0bcd800766bd446e1dceccfedce2e3bd00e6b758ae0f8a2ccfddfd18,CIV.3.2_1,13.868,1,0.0,47816,5.21991,-3.76459,80111,1,8.0
253202a13d048409d412cd2187c4720410abd912ae0209a28e8e6dbfadeaed3b,CIV.1.1_1,3.473,2,0.633,75207,5.28168,-3.97156,78039,1,8.0
2543138eea6aa08f4db025c011bb994715667c0f22902eed1e047f9f9744f580,-1,0.0,0,-1.0,-1,,,4,-1,-1.0
2575a29d59eda5edf6a2e342a4fd549220111073dd9a9f3271a39469394a1e6e,CIV.9.2_1,0.046,1,-1.0,31546,6.98187,-5.75121,31546,1,7.0
25b5fc5445cae0e22df72e1cd4847ce01873aaa2ebfd68ad260eaa715a669a94,-1,19.428,0,-1.0,-1,,,14975,-1,-1.0
262747f6476dc983b3800844935d8ffd4524b773a634ce760cd1ce5329c79159,CIV.1.1_1,23.6,2,2.303,5824,5.33112,-3.94958,9233,1,8.0
264d176bd4d4152feb46bc8c22c5bca4f84c25f14880e4a50b617ea297da8d05,CIV.1.1_1,0.0,1,-1.0,27398,5.3421,-4.04846,27398,1,8.0
267774a3ef8e28560078aef8e74f4251a10676caf0f55184f14636f370dbea38,CIV.1.1_1,2.745,2,0.432,63138,5.3421,-4.02649,68396,1,8.0
268cd764202f0013351640cabd555c40bdc44e8468bab8b17a81550101fde781,CIV.1.1_1,6.083,1,0.0,1713,5.38026,-3.98984,7826,1,8.0
2692148a643427dd5b47994eb4804f446d0d64534fea1bf7629266be9d32c02e,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
26b64d82b8c61a7207ad54a3a579088af9b51dad2dbcfed86d158a750a5aadd8,CIV.1.1_1,5.727,2,3.86,15829,5.36407,-3.99353,17735,1,8.0
2722b8e5580050493aaf2b5ddb86f8d59b7163075b5ce61c421683a5504d1285,CIV.1.1_1,3.722,1,0.0,7445,5.30031,-3.96751,14434,1,8.0
276c184fd75a8b9c6e69be4d895206093c92554d5199046eb23dc0b33cc84dd0,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
27d1c050fb24aa2ff069d2446c04862811582683f0d3e7b014866b6afc449054,CIV.8.3_1,6.603,1,0.0,22195,7.41036,-7.53268,42261,1,7.0
27d6f5b8ac61a2664feb3523420879b70e0ab8af311785479dcd142faed21160,CIV.2.3_1,80.301,2,0.819,32881,4.74626,-6.64114,36852,1,7.0
290f48384adbd1c727b038920afaeee90f3550f035d2b9e51a57d1f2c508fae2,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2a21a7993f286f1ec48576ceca199d4f2923f6aaf05f42210ebca6f7c4965bce,CIV.1.1_1,6.216,2,2.864,8595,5.31778,-4.01793,16261,1,8.0
2a5ebc273984321e8bc5ed3daae23b8733041ae05f865c02ea8fff25d4ac8a6a,CIV.1.1_1,0.39,1,0.0,72727,5.456,-3.84714,74937,0,6.0
2a85fa17c0fb365f3f0af9d9cd41dc13f69278a0e07cdba771adc6e6e980d331,CIV.1.1_1,0.292,1,0.0,1070,5.34081,-4.07197,35353,1,8.0
2b1c51080bb967d6aa098d8ef918e8f7645a386e4d040309c2edc00fc80aa37f,CIV.1.1_1,0.153,1,0.0,47473,5.39325,-3.98793,47473,1,8.0
2b5e8ac20fa7a78d14b11e69def101d2434b4125df8c982bdea20acfcbfef334,CIV.1.1_1,1.008,2,0.058,27873,5.32788,-4.07549,45742,1,8.0
2b63c606cf998613d37ae932eca38975fd3a8ff7aeb7534973959d7fa369da59,CIV.1.1_1,2.329,1,0.0,23987,5.36957,-3.97156,33740,1,8.0
2b850dc01fce1b3b9169b02a8308f567892a3966eadabc7ad4ca7718f3ca6941,CIV.1.1_1,20.823,2,0.86,4312,5.30914,-3.99353,21852,1,8.0
2be1c3cc26d6cb35baece9df492401eac8dd22e88e429ec13d7c66b484d0a25c,CIV.1.1_1,3.821,1,0.0,65687,5.44098,-4.02649,66478,1,8.0
2c1a166621df0ec7a22abab4baa12716e2d34cf2f0848a1608a000a830f8904d,-1,8.811,0,-1.0,-1,,,1597,-1,-1.0
2c5b03a2f41c642f67a56a9c7f3353aba748119d82fcce1c2de34dbb7a07c586,CIV.1.1_1,0.364,2,0.062,3311,5.33035,-3.99444,5472,1,8.0
2c64f3a0111f35239efcf787fe8508a1837350aa37225d298c5b08ad073145e2,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2c75e70f2ad5c203c6bb5f1f1736c365f78573a9da1a27db5378445ae9a6a1b9,CIV.11.1_1,5.928,1,0.0,19437,7.71688,-5.01747,22523,1,7.0
2ce2c2ab620a2bc555bd30b3c1bd87527dd76a1b374b0a160f6cf39f0b6c16df,CIV.1.1_1,61.913,3,0.496,24040,5.37506,-4.02649,77768,1,8.0
2d8961b930329b83b25bb44ad138f5b9253ad476c9d7de5e72c2b7f9008031f2,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
2dc3569c3b68d573e0b5b49d235a243836c0dbb8eca5f0861406e339d2cc362b,CIV.1.1_1,87.0,2,7.867,64064,5.39154,-3.98254,73394,1,8.0
2dfc7a8ec129fb308e74ca146377dca68a619d84405c82525664e4d9ea4d0bbf,CIV.1.1_1,13.729,3,0.305,22498,5.29816,-3.96057,42183,1,8.0
2e2ec6698ee93a8354f30a228b672da29c1c3fcc7069a3c87f212dba9af103b4,CIV.14.2_1,0.0,1,-1.0,50674,8.04474,-2.79602,50674,1,7.0
2e9053daba12a853e7548b1dbc660548765cad9c3531883992f7fc55b496c46b,-1,2.0,0,-1.0,-1,,,28081,-1,-1.0
2f709f5d7c49acdf3673b12d8754e0a4b6f37f9b4869f4b080f9480120620120,CIV.1.1_1,74.361,3,13.914,64763,5.38055,-4.09241,77267,1,8.0
30cbf7cfb4a755cf47209eb310e5878ccbb90bc8547d3149b1757338a90ebc3e,CIV.1.1_1,51.479,1,0.0,57237,5.24066,-3.87251,95041,1,8.0
310f2388b9a59a6d87482ac745e9794ec6fabfb70a336fe546e950d53b415bfc,CIV.1.1_1,7.516,1,0.0,865,5.27811,-3.99467,57819,1,8.0
3123f671d645386a764dbfdb3c14cd53da58361a2f000fda260716ae1aad8550,-1,3.078,0,-1.0,-1,,,35869,-1,-1.0
3129710db5b6d58b5620bed0fb53e5af158b4805402472d351b60b3950b1089e,-1,0.284,0,-1.0,-1,,,59326,-1,-1.0
332b8eeb2dd5b97c5b3d3afc4a21e9c022d032fb02f10c89b72924d9759539be,CIV.1.1_1,43.93,3,2.534,6329,5.35441,-4.03299,32753,1,8.0
349e5da388d30d6d06bd7179e64b82f1999b57bbcd4e1829a277784ecfa2b91c,CIV.1.1_1,80.454,3,9.748,13683,5.38605,-3.92761,111330,1,8.0
3610b7490fff94e757bc1dd668cdd4b5df987a98792fa549cbc57fa77c94d138,CIV.1.1_1,8.412,1,0.0,6445,5.34715,-4.00406,13349,1,8.0
370d47c69e923ba88695170caa7fdcb2c9432919586f856ebedfad19c3386345,CIV.5.1_1,0.224,1,-1.0,15063,6.1552,-5.94424,15063,1,7.0
37d0d204626f5098f831fffbd5fe44e45f3197478dfccfa0bcd7eb73a96c1f1a,CIV.3.2_1,0.034,1,-1.0,15221,5.15335,-3.40404,15221,0,6.0
37d8b125f84635e8e2e9886d1ff2b9d76b0c6c187ab104a6458ffefd997fe034,CIV.1.1_1,1.426,2,0.864,39547,5.48492,-4.04846,65114,1,8.0
3819876a71c89fbcbe23c3eb2144b373dae81c6eaa83d3aae6d8913fd7ba4745,-1,29.698,0,-1.0,-1,,,82106,-1,-1.0
387066773d79b831b724a797ea8d21f9593f13f8022e5efa701e389e6d011bad,CIV.11.2_1,0.568,2,0.297,18920,8.36508,-4.4322,19665,1,7.0
389a6ea1b263bd59125d0fca8f34e0f23ee4a0363455eb41ac2fbea848c582d4,-1,55.122,0,-1.0,-1,,,16069,-1,-1.0
38c632a0997c275a1562696cf218395f1152305566f940cb0eeae3e4861ac986,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
39ad50145161507c1a8e5814ab83deb07c46a84e960bb76999b46f183c1b995d,-1,0.104,0,-1.0,-1,,,62846,-1,-1.0
3a38d99d1e39c7501b13d5c058205d818437630b60db026718dc8b9350345de2,-1,20.047,0,-1.0,-1,,,164184,-1,-1.0
3a979cdc7919072a60ee86c1d897826d798eb7ab4990bf290d3766c26f3505c1,CIV.1.1_1,74.723,3,0.413,13099,5.37245,-3.95686,115962,1,8.0
3b0b656f755e320dc470a78b750e2e6013173d991557044b9cf4654498fc0f57,CIV.10.1_1,116.671,1,0.0,29256,9.82452,-6.22375,57988,1,6.0
3b25335bc2f921dbc68506db587770ce6c846ed93b77e36480b01ad1a456c453,-1,15.365,0,-1.0,-1,,,23565,-1,-1.0
3c4917ef7ad6916c9e9e0c892e1c2cb927cd7a70f748696fdb65b886d10daa25,CIV.6.4_1,18.235,5,2.853,23618,6.66191,-4.683,63811,0,7.0
3cf4206f9e9890933f00a3f90ee0a2b15f5b99e6cac2793c658a8222a2645a85,CIV.1.1_1,21.943,2,0.372,27616,5.29816,-3.97156,52942,1,8.0
3e9632778b5576709cc2d5406409c0f8b785ae5e7609f1fdfd85e5c676dcc0a1,CIV.11.1_1,334.302,2,195.047,22743,7.58852,-5.04969,59583,0,6.0
3f30a08bb0d5bf52aaf9be24b4a1fd2d1a47e2aad2de5312d0fca4759da1f4f9,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
3f7ebb9adbc1527763d25eddcf18c31d31cd762930e1f0afed7e9fbf03beaa96,CIV.1.1_1,119.878,1,0.0,4085,5.33133,-4.02034,73051,1,8.0
3f832115bb91199099057fd24b95aa8ab8dc7fc830576ef19d7ef029099f382f,CIV.1.1_1,2.024,1,0.0,19450,5.40017,-3.98046,19953,1,8.0
3fc89059711758f116da791722bb5f47af9f53238bd7eb76a64dfad7faa87c61,-1,0.0,0,-1.0,-1,,,0,-1,-1.0
4024024f1fd75b6173fbd826f7d35edf4976cbfae336af9256d4a505cd065e35,CIV.1.1_1,22.541,1,0.0,3790,5.35543,-3.89701,44167,1,8.0
4026eca7f0df1bb730447d3c2052acc5e41033446d5b6a4b2be20c6cabdeedd1,CIV.1.1_1,2.068,1,0.0,22734,5.36838,-4.00764,23121,1,8.0
404315f425582ec31336bb2938edaa27d38d14d0ca2126f2677098a6abf06472,CIV.1.1_1,0.0,1,-1.0,82218,5.36957,-3.97156,82218,1,8.0
40644551c1ff5d163a6f8fde5c3d0ec713ee0b2ca4cb7fe59af3a83ea94bae50,CIV.1.1_1,0.949,1,0.0,76346,5.48133,-4.15828,77685,1,7.0
409bc2d42c60f4aee70cbca101361dfca15bb35b7abe911b44e4c63c6f87ec9c,CIV.3.2_1,189.675,6,9.892,46526,5.22125,-3.74084,77208,1,8.0
40b1776c96dfd3777f0f64b94a1fa1f87fb6ef9f3d1a0d57a8da774d4395d3db,CIV.3.1_1,4.103,1,0.0,4296,6.7345,-3.48945,24464,1,7.0
41b79065d9c239454f51f740fc405340d28b0a50df4ffe481942afa0e53bfce6,CIV.1.1_1,2.856,3,1.093,38775,5.5069,-4.04846,43592,1,8.0
